weight,name,tags,path
0,Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I001.json
0,Income in the past 12 months below poverty level in Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I002.json
0,Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I003.json
0,With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I004.json
0,Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I005.json
0,"Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Hispanic or Latino",families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I006.json
0,"With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Hispanic or Latino) in Families With a Householder Who Is Hispanic or Latino",families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I007.json
0,"Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Hispanic or Latino",families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I008.json
0,"With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Hispanic or Latino) in Families With a Householder Who Is Hispanic or Latino",families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I009.json
0,Income in the past 12 months at or above poverty level in Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I010.json
0,Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I011.json
0,With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I012.json
0,Other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Hispanic or Latino,families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I013.json
0,"Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Hispanic or Latino",families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I014.json
0,"With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Hispanic or Latino) in Families With a Householder Who Is Hispanic or Latino",families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I015.json
0,"Female householder, no husband present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Hispanic or Latino",families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I016.json
0,"With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Hispanic or Latino) in Families With a Householder Who Is Hispanic or Latino",families|family type|poverty|children|race,data/columns/us/census/acs/C17010I/C17010I017.json
