weight,name,tags,path
10,Total Population,denominators,data/columns/us/census/acs/B01001/B01001001.json
8,Male Population,race_age_gender,data/columns/us/census/acs/B01001/B01001002.json
0,Under 5 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001003.json
0,5 to 9 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001004.json
0,10 to 14 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001005.json
0,15 to 17 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001006.json
0,18 and 19 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001007.json
0,20 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001008.json
0,21 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001009.json
0,22 to 24 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001010.json
0,25 to 29 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001011.json
0,30 to 34 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001012.json
0,35 to 39 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001013.json
0,40 to 44 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001014.json
0,45 to 49 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001015.json
0,50 to 54 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001016.json
0,55 to 59 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001017.json
0,60 and 61 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001018.json
0,62 to 64 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001019.json
0,65 and 66 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001020.json
0,67 to 69 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001021.json
0,70 to 74 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001022.json
0,75 to 79 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001023.json
0,80 to 84 years Male Population,age|sex,data/columns/us/census/acs/B01001/B01001024.json
0,85 years and over Male Population,age|sex,data/columns/us/census/acs/B01001/B01001025.json
8,Female Population,race_age_gender,data/columns/us/census/acs/B01001/B01001026.json
0,Under 5 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001027.json
0,5 to 9 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001028.json
0,10 to 14 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001029.json
0,15 to 17 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001030.json
0,18 and 19 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001031.json
0,20 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001032.json
0,21 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001033.json
0,22 to 24 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001034.json
0,25 to 29 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001035.json
0,30 to 34 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001036.json
0,35 to 39 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001037.json
0,40 to 44 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001038.json
0,45 to 49 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001039.json
0,50 to 54 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001040.json
0,55 to 59 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001041.json
0,60 and 61 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001042.json
0,62 to 64 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001043.json
0,65 and 66 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001044.json
0,67 to 69 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001045.json
0,70 to 74 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001046.json
0,75 to 79 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001047.json
0,80 to 84 years Female Population,age|sex,data/columns/us/census/acs/B01001/B01001048.json
0,85 years and over Female Population,age|sex,data/columns/us/census/acs/B01001/B01001049.json
